,location,latitude,longitude,index,year
2141,"Bogotá, Colombia",4.6533816,-74.0836333,7.143903295,1862
2142,"Brazzaville, Congo",-4.2694407,15.2712256,30.54773153,1862
2143,"San José, Costa Rica",9.9325427,-84.0795782,12.89310971,1862
2144,"Abidjan, Côte d'Ivoire",5.320357,-4.016107,16.03538315,1862
2145,"Zagreb, Croatia",45.8130967,15.9772795,13.53968867,1862
2146,"Havana, Cuba",23.135305,-82.3589631,5.711595026,1862
2147,"Nicosia, Cyprus",35.1746503,33.3638783,9.792594368,1862
2148,"Prague, Czechia",50.0874654,14.4212535,21.29949783,1862
2149,"Kinshasa, DRC",-4.3217055,15.3125974,30.00687503,1862
2150,"Copenhagen, Denmark",55.6867243,12.5700724,11.34407598,1862
2151,"Djibouti, Djibouti",11.8145966,42.8453061,29.79912948,1862
2152,"Cairo, Egypt",30.0443879,31.2357257,18.2805335,1862
2153,"San Salvador, El Salvador",13.6989939,-89.1914249,12.41753914,1862
2154,"Malabo, Equatorial Guinea",3.741877,8.7740663,31.85332646,1862
2155,"Asmara, Eritrea",15.3389667,38.9326763,17.20703807,1862
2156,"Addis Ababa, Ethiopia",9.0358287,38.7524127,5.114979496,1862
2157,"Suva, Fiji",-18.1415884,178.4421662,6.057305991,1862
2158,"Paris, France",48.8534951,2.3483915,20.20600606,1862
2159,"Libreville, Gabon",0.4086518,9.4418849,18.3020838,1862
2160,"Tbilisi, Georgia",41.6934591,44.8014495,11.43948225,1862
2161,"Berlin, Germany",52.510885,13.3989367,21.75661588,1862
2162,"Accra, Ghana",5.5571096,-0.2012376,22.56010058,1862
2163,"Athens, Greece",37.9887791133275,23.7191086388293,9.705988237,1862
2164,"Guatemala City, Guatemala",14.6416142,-90.5132836,10.89772754,1862
2165,"Conakry, Guinea",9.5170602,-13.6998434,25.67275861,1862
2166,"Bissau, Guinea-Bissau",11.87018055,-15.6077045647727,28.15526903,1862
2167,"Port-au-Prince, Haiti",18.547327,-72.3395928,10.07002634,1862
2168,"Tegucigalpa, Honduras",14.1057433,-87.2040052,20.15534548,1862
2169,"Budapest, Hungary",47.48138955,19.1460941269125,32.85784004,1862
2170,"Delhi, India",28.6273928,77.1716954,50.66011797,1862
2171,"Jakarta, Indonesia",-6.175247,106.8270488,7.428528675,1862
2172,"Tehran, Iran",35.6892523,51.3896004,19.72646891,1862
2173,"Baghdad, Iraq",33.3061701,44.3872213,27.52961258,1862
2174,"Dublin, Ireland",53.3493795,-6.2605593,10.69447622,1862
2175,"Jerusalem, Israel",31.7788242,35.2257626,9.419773894,1862
2176,"Rome, Italy",41.8933203,12.4829321,13.71534205,1862
2177,"Tokyo, Japan",35.6821936,139.762221,7.350203514,1862
2178,"Amman, Jordan",31.9515694,35.9239625,12.59975123,1862
2179,"Temirtau, Kazakhstan",50.0587825,72.9535681,11.52835747,1862
2180,"Astana, Kazakhstan",51.1282205,71.4306682,9.808939326,1862
2181,"Nairobi, Kenya",-1.30261485,36.8288420181373,8.729474601,1862
2182,"Kuwait City, Kuwait",29.3796532,47.9734174,38.52026058,1862
2183,"Bishkek, Kyrgyzstan",42.8777895,74.6066926,16.95657153,1862
2184,"Vientiane, Laos",17.9640988,102.6133707,32.69893108,1862
2185,"Riga, Latvia",56.9493977,24.1051846,17.97385023,1862
2186,"Monrovia, Liberia",6.328034,-10.797788,15.17783639,1862
2187,"Tripoli, Libya",32.896672,13.1777923,15.42995168,1862
2188,"Vilnius, Lithuania",54.6870458,25.2829111,11.63655271,1862
2189,"Luxembourg, Luxembourg",49.6112768,6.129799,18.15516378,1862
2190,"Antananarivo, Madagascar",-18.9100122,47.5255809,11.36018727,1862
2191,"Lilongwe, Malawi",-13.9875107,33.768144,11.97664664,1862
2192,"Kuala Lumpur, Malaysia",3.1516964,101.6942371,4.748963908,1862
2193,"Bamako, Mali",12.61326555,-7.9847391362413,27.91695436,1862
2194,"Valletta, Malta",35.8989818,14.5136759,9.323833121,1862
2195,"Nouakchott, Mauritania",18.0618918,-15.9311481578329,55.90732577,1862
2196,"Port Louis, Mauritius",-20.1624522,57.5028044,13.59404169,1862
2197,"Mexico City, Mexico",19.4326296,-99.1331785,8.360050592,1862
2198,"Chisinau, Moldova",47.0245117,28.8322923,16.92133977,1862
2199,"Ulaanbaatar, Mongolia",47.94097405,106.917963752256,32.72290172,1862
2200,"Podgorica, Montenegro",42.4415238,19.2621081,12.01945971,1862
2201,"Rabat, Morocco",34.02236,-6.8340222,8.764006279,1862
2202,"Maputo, Mozambique",-25.966213,32.56745,9.527168026,1862
2203,"Windhoek, Namibia",-22.5776104,17.0772739,9.796546779,1862
2204,"Kathmandu, Nepal",27.708317,85.3205817,16.67531121,1862
2205,"Amsterdam, Netherlands",52.3730796,4.8924534,17.22220714,1862
2206,"Wellington, New Zealand",-41.2887953,174.7772114,5.537806647,1862
2207,"Managua, Nicaragua",12.1544035,-86.2737642,12.72534573,1862
2208,"Niamey, Niger",13.524834,2.109823,42.2825953,1862
2209,"Abuja, Nigeria",9.0643305,7.4892974,40.40541843,1862
2210,"Pyongyang, North Korea",39.0167979,125.7473609,14.95893639,1862
2211,"Skopje, North Macedonia",41.9961816,21.4319213,12.1108029,1862
2212,"Oslo, Norway",59.9133301,10.7389701,7.693985616,1862
2213,"Muscat, Oman",23.5882019,58.3829448,27.6893421,1862
2214,"Islamabad, Pakistan",33.6938118,73.0651511,21.47046005,1862
2215,"Panama City, Panama",8.6671353550533,-80.8169594275597,9.492104331,1862
2216,"Asunción, Paraguay",-25.2800459,-57.6343814,12.05410182,1862
2217,"Lima, Peru",-12.0621065,-77.0365256,6.605689476,1862
2218,"Manila, Philippines",14.5906346,120.9799964,12.11028741,1862
2219,"Warsaw, Poland",52.2337172,21.0714322356365,19.33538571,1862
2220,"Lisbon, Portugal",38.7077507,-9.1365919,10.85106716,1862
2221,"Doha, Qatar",24.73677015,81.4466022001494,32.32625654,1862
2222,"Bucharest, Romania",44.4361414,26.1027202,15.50856097,1862
2223,"Moscow, Russia",55.7505412,37.6174782,28.30141203,1862
2224,"Kigali, Rwanda",-1.8859597,30.1296751,15.63346905,1862
2225,"Apia, Samoa",-13.8344639,-171.7649144,4.317444576,1862
2226,"San Marino, San Marino",43.9458623,12.458306,12.93992863,1862
2227,"São Tomé, São Tomé and Príncipe",0.3389242,6.7313031,12.73469188,1862
2228,"Riyadh, Saudi Arabia",24.638916,46.7160104,65.02294212,1862
2229,"Dakar, Senegal",14.693425,-17.447938,34.63770977,1862
2230,"Belgrade, Serbia",44.8178131,20.4568974,8.587831602,1862
2231,"Victoria, Seychelles",-36.5986096,144.6780052,7.740191952,1862
2232,"Freetown, Sierra Leone",8.479004,-13.26795,20.10809111,1862
2233,"Singapore, Singapore",1.357107,103.8194992,6.314864628,1862
2234,"Bratislava, Slovakia",48.1516988,17.1093063,25.2284323,1862
2235,"Ljubljana, Slovenia",46.0500268,14.5069289,12.03625782,1862
2236,"Honiara, Solomon Islands",-9.43779755,159.962417478605,6.701249135,1862
2237,"Mogadishu, Somalia",2.0349312,45.3419183,9.786477491,1862
2238,"Pretoria, South Africa",-25.7459277,28.1879101,13.00316034,1862
2239,"Seoul, South Korea",37.5666791,126.9782914,8.921442199,1862
2240,"Juba, South Sudan",4.8459246,31.5959173,23.89357996,1862
2241,"Madrid, Spain",40.4167047,-3.7035825,6.048531173,1862
2242,"Colombo, Sri Lanka",6.9388614,79.8542005,8.416030384,1862
2243,"Khartoum, Sudan",15.5635972,32.5349123,36.260436,1862
2244,"Paramaribo, Suriname",5.8247628,-55.1703941,16.11195483,1862
2245,"Stockholm, Sweden",59.3251172,18.0710935,5.590991852,1862
2246,"Bern, Switzerland",46.9484742,7.4521749,16.97789419,1862
2247,"Damascus, Syria",33.5145227857709,36.2904335592578,11.49364874,1862
2248,"Taipei, Taiwan",25.0375198,121.5636796,7.125132677,1862
2249,"Dushanbe, Tajikistan",38.5856947,68.7603746751885,19.64306211,1862
2250,"Dar es Salaam, Tanzania",-6.8160837,39.2803583,11.1459812,1862
2251,"Bangkok, Thailand",13.7524938,100.4935089,11.40871037,1862
2252,"Lomé, Togo",6.15803455,1.25168237324663,31.13031508,1862
2253,"Nukuʻalofa, Tonga",-21.1343401,-175.201808,4.603321689,1862
2254,"Tunis, Tunisia",36.8002068,10.1857757,12.60545012,1862
2255,"Ankara, Turkey",39.7160439,32.7059948,7.281925623,1862
2256,"Ashgabat, Turkmenistan",37.9404648,58.3823487,31.418141,1862
2257,"Kampala, Uganda",0.3177137,32.5813539,18.69012571,1862
2258,"Kyiv, Ukraine",50.4500336,30.5241361,18.33371493,1862
2259,"Abu Dhabi, UAE",24.4538352,54.3774014,21.17278072,1862
2260,"London, United Kingdom",51.4893335,-0.144055084527687,36.74420971,1862
2261,"Washington, D.C., USA",38.9240943816741,-77.0091011073296,17.85792795,1862
2262,"Tashkent, Uzbekistan",41.3123363,69.2787079,20.92753887,1862
2263,"Port Vila, Vanuatu",-17.7414972,168.3150163,6.727915979,1862
2264,"Vatican City, Vatican City",41.903411,12.4528527,13.32271164,1862
2265,"Caracas, Venezuela",10.5060934,-66.9146008,15.29248565,1862
2266,"Hanoi, Vietnam",21.0283334,105.854041,8.811589398,1862
2267,"Sana'a, Yemen",15.3538569,44.2058841,17.49000057,1862
2268,"Lusaka, Zambia",-15.4163395,28.2818414,14.50026773,1862
2269,"Harare, Zimbabwe",-17.8567035,31.0601584,13.33600351,1862
2270,"Leeds, United Kingdom",53.7974185,-1.5437941,35.62049565,1862
2271,"Exeter, United Kingdom",50.7256138,-3.5269209,19.7772808,1862
2272,"Edinburgh, United Kingdom",55.9533456,-3.1883749,18.84525545,1862
2273,"Los Angeles, USA",34.0536909,-118.242766,11.07845907,1862
2274,"Nanjing, China",32.0438284,118.7788631,14.0520503,1862
2275,"Shanghai, China",31.2312707,121.4700152,11.3047079,1862
2276,"Chennai, India",13.0836939,80.270186,12.96196277,1862
2277,"Ahmedabad, India",23.0215374,72.5800568,32.5643143,1862
2278,"Fairbanks, USA",64.837845,-147.716675,22.86098696,1862
2279,"Birmingham, UK",52.4796992,-1.9026911,31.16900586,1862
2280,"São Paulo, Brazil",-23.5506507,-46.6333824,2.554920053,1862
2281,"Singapore, Singapore.1",1.357107,103.8194992,6.521365947,1862
2282,"Cape Town, South Africa",-33.928992,18.417396,3.746109341,1862
2283,"Birmingham, United Kingdom",52.4796992,-1.9026911,31.16900586,1862
2284,"Cardiff, United Kingdom",51.4816546,-3.1791934,45.68303387,1862
2285,"Belfast, United Kingdom",54.596391,-5.9301829,13.22697761,1862
2286,"Reykjavík, Iceland",64.145981,-21.9422367,4.132765251,1862
2287,"Yakutsk, Russia",62.0274078,129.7319787,5.1968928,1862
2288,"Kabul, Afghanistan",34.5260109,69.1776838,17.01976633,1863
2289,"Tirana, Albania",41.3281482,19.8184435,10.42613933,1863
2290,"Algiers, Algeria",36.7729309,3.0588291,6.63448065,1863
2291,"Luanda, Angola",-8.8272699,13.2439512,17.31319287,1863
2292,"Buenos Aires, Argentina",-34.6073387,-58.4432852,5.61427135,1863
2293,"Yerevan, Armenia",40.1777112,44.5126233,13.82066255,1863
2294,"Sydney, Australia",-33.8698439,151.2082848,3.03587773,1863
2295,"Canberra, Australia",-35.2975906,149.1012676,3.91563595,1863
2296,"Baku, Azerbaijan",40.3755885,49.8328009,15.87352031,1863
2297,"Manama, Bahrain",-8.79691,125.45785,29.22538807,1863
2298,"Dhaka, Bangladesh",23.7644025,90.389015,34.50433714,1863
2299,"Minsk, Belarus",53.9024716,27.5618225,15.5361636,1863
2300,"Brussels, Belgium",50.8550018,4.35123337611662,22.13426381,1863
2301,"Cotonou, Benin",6.3676953,2.4252507,20.64605354,1863
2302,"Thimphu, Bhutan",27.4713546,89.6336729,10.69098778,1863
2303,"La Paz, Bolivia",-16.4955455,-68.1336229,12.14459205,1863
2304,"Gaborone, Botswana",-24.6581357,25.9088474,8.116142409,1863
2305,"Brasília, Brazil",-10.3333333,-53.2,4.38591018,1863
2306,"Sofia, Bulgaria",-15.2538402,48.2562163,14.10023543,1863
2307,"Ouagadougou, Burkina Faso",12.3681873,-1.5270944,36.31752476,1863
2308,"Bujumbura, Burundi",-3.3638125,29.3675028,15.62946478,1863
2309,"Phnom Penh, Cambodia",11.568271,104.9224426,23.19016687,1863
2310,"Yaoundé, Cameroon",3.8689867,11.5213344,32.36469524,1863
2311,"Ottawa, Canada",45.4110870626566,-75.7083256476122,7.451563068,1863
2312,"Bangui, CAR",4.3635118,18.5835913,32.18758582,1863
2313,"N'Djaména, Chad",12.1191543,15.0502758,42.89437131,1863
2314,"Santiago, Chile",-33.4377756,-70.6504502,4.321472666,1863
2315,"Hangzhou, China",30.2489634,120.2052342,13.9508659,1863
2316,"Beijing, China",40.190632,116.412144,10.90625408,1863
2317,"Bogotá, Colombia",4.6533816,-74.0836333,7.401052272,1863
2318,"Brazzaville, Congo",-4.2694407,15.2712256,31.53078748,1863
2319,"San José, Costa Rica",9.9325427,-84.0795782,13.65912167,1863
2320,"Abidjan, Côte d'Ivoire",5.320357,-4.016107,14.16952468,1863
2321,"Zagreb, Croatia",45.8130967,15.9772795,13.40052738,1863
2322,"Havana, Cuba",23.135305,-82.3589631,5.544157844,1863
2323,"Nicosia, Cyprus",35.1746503,33.3638783,10.72204371,1863
2324,"Prague, Czechia",50.0874654,14.4212535,22.30100626,1863
2325,"Kinshasa, DRC",-4.3217055,15.3125974,31.06728622,1863
2326,"Copenhagen, Denmark",55.6867243,12.5700724,11.04250615,1863
2327,"Djibouti, Djibouti",11.8145966,42.8453061,28.60691453,1863
2328,"Cairo, Egypt",30.0443879,31.2357257,19.27401921,1863
2329,"San Salvador, El Salvador",13.6989939,-89.1914249,12.6922506,1863
2330,"Malabo, Equatorial Guinea",3.741877,8.7740663,28.7159893,1863
2331,"Asmara, Eritrea",15.3389667,38.9326763,16.52894389,1863
2332,"Addis Ababa, Ethiopia",9.0358287,38.7524127,4.998297405,1863
2333,"Suva, Fiji",-18.1415884,178.4421662,6.302998431,1863
2334,"Paris, France",48.8534951,2.3483915,20.52125778,1863
2335,"Libreville, Gabon",0.4086518,9.4418849,16.56024092,1863
2336,"Tbilisi, Georgia",41.6934591,44.8014495,10.47538655,1863
2337,"Berlin, Germany",52.510885,13.3989367,21.88703732,1863
2338,"Accra, Ghana",5.5571096,-0.2012376,19.8777833,1863
2339,"Athens, Greece",37.9887791133275,23.7191086388293,10.03294016,1863
2340,"Guatemala City, Guatemala",14.6416142,-90.5132836,11.24220688,1863
2341,"Conakry, Guinea",9.5170602,-13.6998434,23.52440504,1863
2342,"Bissau, Guinea-Bissau",11.87018055,-15.6077045647727,25.92943378,1863
2343,"Port-au-Prince, Haiti",18.547327,-72.3395928,10.03246618,1863
2344,"Tegucigalpa, Honduras",14.1057433,-87.2040052,21.18160505,1863
2345,"Budapest, Hungary",47.48138955,19.1460941269125,34.14458668,1863
2346,"Delhi, India",28.6273928,77.1716954,48.47958428,1863
2347,"Jakarta, Indonesia",-6.175247,106.8270488,7.420142158,1863
2348,"Tehran, Iran",35.6892523,51.3896004,16.96909597,1863
2349,"Baghdad, Iraq",33.3061701,44.3872213,30.35589442,1863
2350,"Dublin, Ireland",53.3493795,-6.2605593,10.32307296,1863
2351,"Jerusalem, Israel",31.7788242,35.2257626,10.74998927,1863
2352,"Rome, Italy",41.8933203,12.4829321,13.09244857,1863
2353,"Tokyo, Japan",35.6821936,139.762221,7.001898824,1863
2354,"Amman, Jordan",31.9515694,35.9239625,14.32691504,1863
2355,"Temirtau, Kazakhstan",50.0587825,72.9535681,9.324964934,1863
2356,"Astana, Kazakhstan",51.1282205,71.4306682,7.892224369,1863
2357,"Nairobi, Kenya",-1.30261485,36.8288420181373,8.30245533,1863
2358,"Kuwait City, Kuwait",29.3796532,47.9734174,40.54052421,1863
2359,"Bishkek, Kyrgyzstan",42.8777895,74.6066926,15.89635709,1863
2360,"Vientiane, Laos",17.9640988,102.6133707,29.99425865,1863
2361,"Riga, Latvia",56.9493977,24.1051846,18.09211598,1863
2362,"Monrovia, Liberia",6.328034,-10.797788,13.45219908,1863
2363,"Tripoli, Libya",32.896672,13.1777923,17.48221891,1863
2364,"Vilnius, Lithuania",54.6870458,25.2829111,12.08565945,1863
2365,"Luxembourg, Luxembourg",49.6112768,6.129799,17.879248,1863
2366,"Antananarivo, Madagascar",-18.9100122,47.5255809,11.38349426,1863
2367,"Lilongwe, Malawi",-13.9875107,33.768144,11.95703708,1863
2368,"Kuala Lumpur, Malaysia",3.1516964,101.6942371,4.72119946,1863
2369,"Bamako, Mali",12.61326555,-7.9847391362413,26.48628825,1863
2370,"Valletta, Malta",35.8989818,14.5136759,10.28461028,1863
2371,"Nouakchott, Mauritania",18.0618918,-15.9311481578329,48.97885293,1863
2372,"Port Louis, Mauritius",-20.1624522,57.5028044,13.8792226,1863
2373,"Mexico City, Mexico",19.4326296,-99.1331785,8.702759142,1863
2374,"Chisinau, Moldova",47.0245117,28.8322923,17.17099615,1863
2375,"Ulaanbaatar, Mongolia",47.94097405,106.917963752256,31.08637547,1863
2376,"Podgorica, Montenegro",42.4415238,19.2621081,11.74835505,1863
2377,"Rabat, Morocco",34.02236,-6.8340222,8.026592171,1863
2378,"Maputo, Mozambique",-25.966213,32.56745,8.885388803,1863
2379,"Windhoek, Namibia",-22.5776104,17.0772739,10.02122616,1863
2380,"Kathmandu, Nepal",27.708317,85.3205817,16.36616111,1863
2381,"Amsterdam, Netherlands",52.3730796,4.8924534,16.21287822,1863
2382,"Wellington, New Zealand",-41.2887953,174.7772114,5.277490513,1863
2383,"Managua, Nicaragua",12.1544035,-86.2737642,13.42602414,1863
2384,"Niamey, Niger",13.524834,2.109823,37.08363804,1863
2385,"Abuja, Nigeria",9.0643305,7.4892974,37.31138835,1863
2386,"Pyongyang, North Korea",39.0167979,125.7473609,14.40161825,1863
2387,"Skopje, North Macedonia",41.9961816,21.4319213,11.84121669,1863
2388,"Oslo, Norway",59.9133301,10.7389701,7.790175564,1863
2389,"Muscat, Oman",23.5882019,58.3829448,27.76713311,1863
2390,"Islamabad, Pakistan",33.6938118,73.0651511,20.44867636,1863
2391,"Panama City, Panama",8.6671353550533,-80.8169594275597,10.03854898,1863
2392,"Asunción, Paraguay",-25.2800459,-57.6343814,11.56729467,1863
2393,"Lima, Peru",-12.0621065,-77.0365256,6.727444371,1863
2394,"Manila, Philippines",14.5906346,120.9799964,11.77959022,1863
2395,"Warsaw, Poland",52.2337172,21.0714322356365,20.11753992,1863
2396,"Lisbon, Portugal",38.7077507,-9.1365919,10.34763214,1863
2397,"Doha, Qatar",24.73677015,81.4466022001494,33.2164557,1863
2398,"Bucharest, Romania",44.4361414,26.1027202,15.23815348,1863
2399,"Moscow, Russia",55.7505412,37.6174782,26.36321353,1863
2400,"Kigali, Rwanda",-1.8859597,30.1296751,13.95067083,1863
2401,"Apia, Samoa",-13.8344639,-171.7649144,4.60484348,1863
2402,"San Marino, San Marino",43.9458623,12.458306,12.3455342,1863
2403,"São Tomé, São Tomé and Príncipe",0.3389242,6.7313031,11.49607027,1863
2404,"Riyadh, Saudi Arabia",24.638916,46.7160104,65.87219479,1863
2405,"Dakar, Senegal",14.693425,-17.447938,31.71672105,1863
2406,"Belgrade, Serbia",44.8178131,20.4568974,8.413936359,1863
2407,"Victoria, Seychelles",-36.5986096,144.6780052,7.394851209,1863
2408,"Freetown, Sierra Leone",8.479004,-13.26795,18.23470272,1863
2409,"Singapore, Singapore",1.357107,103.8194992,6.39463254,1863
2410,"Bratislava, Slovakia",48.1516988,17.1093063,26.02067783,1863
2411,"Ljubljana, Slovenia",46.0500268,14.5069289,11.37072273,1863
2412,"Honiara, Solomon Islands",-9.43779755,159.962417478605,7.034032871,1863
2413,"Mogadishu, Somalia",2.0349312,45.3419183,9.075318236,1863
2414,"Pretoria, South Africa",-25.7459277,28.1879101,12.56408925,1863
2415,"Seoul, South Korea",37.5666791,126.9782914,8.498547394,1863
2416,"Juba, South Sudan",4.8459246,31.5959173,24.40155706,1863
2417,"Madrid, Spain",40.4167047,-3.7035825,5.455088077,1863
2418,"Colombo, Sri Lanka",6.9388614,79.8542005,8.065390499,1863
2419,"Khartoum, Sudan",15.5635972,32.5349123,33.56387699,1863
2420,"Paramaribo, Suriname",5.8247628,-55.1703941,14.80734616,1863
2421,"Stockholm, Sweden",59.3251172,18.0710935,5.399165678,1863
2422,"Bern, Switzerland",46.9484742,7.4521749,16.26550131,1863
2423,"Damascus, Syria",33.5145227857709,36.2904335592578,13.09017083,1863
2424,"Taipei, Taiwan",25.0375198,121.5636796,7.196904705,1863
2425,"Dushanbe, Tajikistan",38.5856947,68.7603746751885,17.46829323,1863
2426,"Dar es Salaam, Tanzania",-6.8160837,39.2803583,10.76810073,1863
2427,"Bangkok, Thailand",13.7524938,100.4935089,9.884922534,1863
2428,"Lomé, Togo",6.15803455,1.25168237324663,27.05906902,1863
2429,"Nukuʻalofa, Tonga",-21.1343401,-175.201808,4.751592568,1863
2430,"Tunis, Tunisia",36.8002068,10.1857757,13.19664089,1863
2431,"Ankara, Turkey",39.7160439,32.7059948,7.744999213,1863
2432,"Ashgabat, Turkmenistan",37.9404648,58.3823487,27.2057011,1863
2433,"Kampala, Uganda",0.3177137,32.5813539,16.39329079,1863
2434,"Kyiv, Ukraine",50.4500336,30.5241361,18.53095089,1863
2435,"Abu Dhabi, UAE",24.4538352,54.3774014,22.4968062,1863
2436,"London, United Kingdom",51.4893335,-0.144055084527687,38.30418407,1863
2437,"Washington, D.C., USA",38.9240943816741,-77.0091011073296,17.82464014,1863
2438,"Tashkent, Uzbekistan",41.3123363,69.2787079,20.04223682,1863
2439,"Port Vila, Vanuatu",-17.7414972,168.3150163,7.027692258,1863
2440,"Vatican City, Vatican City",41.903411,12.4528527,12.7176272,1863
2441,"Caracas, Venezuela",10.5060934,-66.9146008,15.15420681,1863
2442,"Hanoi, Vietnam",21.0283334,105.854041,9.536409268,1863
2443,"Sana'a, Yemen",15.3538569,44.2058841,17.57583619,1863
2444,"Lusaka, Zambia",-15.4163395,28.2818414,14.24860305,1863
2445,"Harare, Zimbabwe",-17.8567035,31.0601584,13.23146451,1863
2446,"Leeds, United Kingdom",53.7974185,-1.5437941,35.8121805,1863
2447,"Exeter, United Kingdom",50.7256138,-3.5269209,20.15995509,1863
2448,"Edinburgh, United Kingdom",55.9533456,-3.1883749,18.31735588,1863
2449,"Los Angeles, USA",34.0536909,-118.242766,10.85633858,1863
2450,"Nanjing, China",32.0438284,118.7788631,13.44685979,1863
2451,"Shanghai, China",31.2312707,121.4700152,11.27552318,1863
