,index,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,Country,city,name,latitude,longitude
107,"Warsaw, Poland",17.04314414,16.27766859,17.03305193,17.03728302,16.9477676,18.04931773,18.10054224,17.52602361,18.86088934,18.74372337,17.66230456,18.50180534,19.33538571,20.11753992,20.46369121,19.36796028,19.583816,18.73241595,19.60352555,20.45341307,20.04894372,20.2155872,22.23022347,22.32063754,23.09180777,22.16964949,21.77548902,24.54764936,22.98254744,22.94035565,24.6553835,22.38656555,24.13065002,24.95454321,24.32634298,25.35327163,25.10497972,24.2942199,25.35422993,25.74545549,27.23195255,25.86265628,26.97127391,25.56697542,27.78823348,27.24638839,26.38184038,30.22257557,29.88047484,28.51009168,30.7090105,28.37041539,29.35785589,28.62343276,29.7116223,30.88561312,29.51297667,31.29061576,31.76814351,31.64100283,32.10768012,32.28688371,32.53461478,34.62970518,28.97032831,29.4940392,30.77407687,34.62116047,29.84909681,20.68433819,26.16758204,26.03502144,26.52146049,25.29642035,26.12342069,24.9214879,25.6963909,26.06563688,25.13097901,25.62309479,25.88768253,24.7804539,23.12677068,22.23735296,24.83610941,25.40399591,25.43761058,25.13758463,27.8858658,25.62205064,35.17794366,32.19341316,33.99507811,34.55610451,34.3916786,20.36334548,26.24544585,25.90794128,25.59378199,29.48727983,30.268931,34.48269047,36.33937508,33.23627212,37.40892561,37.92165942,39.40978352,41.53665795,39.50542357,41.61818823,42.71476988,43.86729022,46.22218547,44.48736219,50.21973649,47.45232722,45.88373451,43.15044717,45.91702358,43.51335588,45.45506746,45.54781337,46.12381122,46.49300021,48.6034897,44.65465497,46.83452341,45.25784885,48.70446715,47.79646285,49.65794802,46.5731748,44.34907692,41.51845892,42.62675092,43.43795866,44.51499462,40.72197276,39.59233286,40.74203362,35.42142059,32.76586828,33.46229092,31.42930574,30.21963527,28.71057282,27.27677185,25.87491839,25.52551416,23.39972154,22.83235321,22.42500114,25.19999886,23.23333549,20.95833397,20.03333473,23.84166527,20.08333397,20.03333473,22.33333015,26.34166527,24.05833244,23.14999962,21.61666298,22.68333435,21.30000114,19.90833473,20.54166603,20.83333015,16.75833511,15.50833225,18.41666794,Poland,Warsaw,"Warsaw, Poland",52.2337172,21.0714322356365
108,"Lisbon, Portugal",10.19859219,10.58517434,9.989827203,10.16609659,10.50375506,10.29010751,10.5009852,11.00267487,10.23353112,10.21935168,10.31021214,11.08251421,10.85106716,10.34763214,10.21461901,10.12830871,10.45943433,10.41521996,10.22554809,10.64172432,10.14828374,10.11260736,10.44654161,10.74455888,10.43330748,10.66083751,10.14880065,10.55616305,10.73211964,9.869710272,10.72918808,11.05432931,11.67678224,10.66468506,10.08075927,11.08673049,10.10398102,10.85898218,10.76821905,10.31175445,10.68151025,11.47301554,10.7355847,11.15996231,10.74261863,11.15041309,10.84563087,11.19898008,11.25669149,12.03053748,11.91487854,11.24917261,10.73998395,10.91960568,10.77363555,12.04656446,11.66247174,11.90462444,11.51838163,10.9406241,11.36770098,10.96465082,11.52955968,11.35500973,12.12158115,11.93744731,11.97406927,11.61888875,10.96236754,11.25294458,11.24948179,11.11495556,11.83451951,12.16519965,11.81055245,11.92186271,11.58318228,12.05691418,12.40386176,12.12149808,11.58389688,12.62187859,11.94393924,12.19957743,11.57725266,11.52459261,12.36092638,11.8493142,12.43885802,12.19997299,11.52078995,11.41692153,10.80323659,11.81063993,12.00445454,11.68795208,11.85403952,12.01764647,12.06198487,11.73899501,12.32685509,11.72026528,12.15991119,11.66306528,12.10064143,12.49241783,12.51532235,12.68625916,12.74642603,12.99100714,13.34373274,13.54869966,12.95488594,12.51868793,13.69499149,13.34936685,12.91030705,13.71025063,14.22421892,13.42314244,13.26143394,14.23980558,15.60134063,14.32698106,14.79766709,14.7167534,15.99330719,16.02805674,15.19396042,15.57925354,15.69608001,15.80693509,15.93027685,16.40226137,14.68791016,15.63233697,15.85936706,16.36875226,16.72920494,16.46974797,16.36962194,16.58514094,16.42388527,15.82866841,15.37607526,14.98649126,15.99175719,15.49935734,15.58198135,15.85991821,15.21633779,14.57499981,15.83333302,18.83333206,14.28333282,13.39166641,13.51666641,14.54999924,10.89166737,11.36666584,10.3166666,11.61666584,9.466666222,11.53333378,10.03333282,13.1916666,11.17499924,13.84166718,11.95833302,9.774999619,10.6916666,9.75,Portugal,Lisbon,"Lisbon, Portugal",38.7077507,-9.1365919
109,"Doha, Qatar",28.61885282,31.20800677,30.21775848,30.76709369,31.46884756,32.01140292,32.73034717,31.56594509,30.83533462,30.82543498,30.32008874,31.63259688,32.32625654,33.2164557,33.34896783,29.43388598,32.57258005,31.96654392,30.59394056,28.91178809,32.69572848,32.82425788,32.37289918,33.3506315,31.50481035,31.65042172,29.1517626,32.5493657,35.08532738,32.40366532,30.57290979,31.54320945,32.45771573,30.56619317,30.17364644,29.8167553,33.0125042,34.35164269,31.63094233,29.87964439,32.47002266,32.19924886,33.79293414,30.25438075,30.04351306,34.0773689,33.91962922,32.04436444,32.5091483,32.64390995,33.93248397,32.81994511,33.75238658,31.45658245,34.74503533,33.18284844,29.74955677,33.52509035,32.48557447,34.92496618,34.72508453,30.15718548,32.17818626,31.09082263,35.66300596,32.88069201,35.73927168,33.82509408,32.31452948,30.07617127,29.87205075,32.8142923,32.82053103,31.28676478,33.42761808,28.17928689,33.31506939,30.21945804,31.15451052,32.6409357,30.58248548,35.77756667,29.38769327,30.02499899,33.5775195,30.43470327,34.35184951,33.91807429,35.26625945,32.4046559,34.47389759,33.9985816,32.85124464,33.09044414,33.82642811,34.56531589,34.38985512,35.23795677,34.05176624,36.87903449,36.40762549,34.4420291,34.22460716,35.12309727,37.0514316,39.51526271,37.97807765,34.52588302,36.99103829,35.62250189,38.70204431,37.97168994,38.04580964,38.02783458,39.18655463,40.18361253,38.69432469,41.33683944,48.49664489,48.91286101,51.73742824,52.71483631,55.99325321,63.40143555,60.3632626,61.13637495,61.68769667,61.27201791,62.44320197,59.45481647,57.23850602,54.57069935,56.26548025,56.2557456,57.37952911,56.17140737,59.13942305,65.43344848,62.40341701,62.99983348,64.77450829,65.08813352,65.69031047,67.70696285,68.16758378,69.64445183,70.76122794,73.42716843,75.34724361,74.42145205,80.61602868,79.86667633,78.98332977,96.07500458,93.9833374,91.5083313,86.67501068,94.84166718,102.5083389,105.0750046,99.53333282,99.18332672,104.8500061,96.84166718,89.75,105.0166702,98.45000458,100.5999985,104.7583389,98.30832672,92.92499542,103.0583267,Qatar,Doha,"Doha, Qatar",24.73677015,81.4466022001494
110,"Bucharest, Romania",14.75350506,13.92605231,14.01044245,14.62160967,14.04256727,14.49867354,14.61176857,14.37907575,14.5639385,15.56148735,14.63348355,16.20230716,15.50856097,15.23815348,16.61037192,15.47221246,15.27755578,15.27444464,15.489514,15.50104665,14.85077966,15.64802232,15.42140935,16.17290571,16.40735321,17.1123377,16.61971243,15.7529975,16.59668566,16.6648193,17.54063497,16.40868311,17.92174668,17.94236836,16.43634281,17.68747215,18.06699922,17.49034661,17.50128985,17.28890513,18.01993149,17.76624694,18.19548821,18.07986927,19.15324034,18.76156705,18.47434996,18.45121003,18.13711374,19.97665335,19.67484688,18.48189481,19.10329416,20.30980181,20.0436485,20.27352757,19.62285143,20.11193507,19.95853163,20.79062969,20.72645317,21.56125728,22.05303981,23.63307877,21.49184625,19.93185339,20.89074151,21.84711131,22.00861873,20.882779,21.58655576,21.42703153,21.7453079,21.74564172,21.86894723,23.45973424,22.21603516,23.22243952,23.23464679,24.67120326,24.40321242,24.9041019,24.3372948,22.63678409,23.96204749,24.90325067,25.4967009,24.49365972,24.89704535,22.0693237,24.91882407,23.02654323,23.28899381,22.34229567,22.28131177,20.16974465,20.50174354,20.58871651,20.99467848,20.4926011,21.04734372,21.27090386,21.97841559,20.91925552,21.75515013,22.96346011,22.96619855,23.43181639,23.15775623,23.59570338,24.66269234,25.61122721,26.47000859,26.30667517,27.63182514,27.78626556,28.85092102,29.38830699,30.34256206,32.35160208,31.11107072,32.22678867,30.83159259,33.33881454,34.5094635,32.85584639,34.43492775,34.44562287,37.59517885,36.63431614,38.53996558,37.5032665,37.24837051,39.59072725,37.06521298,36.35611131,34.86420284,36.73171561,34.38250349,34.97738686,30.01260994,29.49594908,27.97871036,28.26910534,26.39183151,27.31198509,26.04175943,25.51628453,25.50026608,23.40434456,24.20065162,24.79166412,25.15833282,25.60833168,24.80833244,24.66666603,27.25833702,23.30000114,24.23333549,22.07499886,22.11666679,26.15833282,24.36666679,20.29999733,20.89999962,22.03333473,21.59166718,23.44999886,22.60833168,18.39166832,18.69166756,18.46666718,Romania,Bucharest,"Bucharest, Romania",44.4361414,26.1027202
111,"Moscow, Russia",22.1559643,23.18449101,23.92287971,22.59939158,24.87842472,22.55505936,24.81546119,25.72768548,23.78647381,26.15307933,24.02885218,22.5432441,28.30141203,26.36321353,27.09445165,26.10488169,27.57434571,25.39605479,26.6151692,27.31335177,25.47411723,28.46050435,28.36867772,27.57491822,29.21363381,28.4559958,27.5252278,29.98492792,30.07624258,30.69773961,30.37884027,28.95801735,30.51482099,31.7593686,29.86089309,32.2660714,32.82321435,29.88276889,30.44875436,31.53397805,34.37063211,30.05451523,32.43508572,31.23317102,31.5914331,33.63585561,31.12544784,36.38953212,35.0238972,32.78386872,35.11007338,34.82890041,34.98321503,33.83448207,35.00764359,37.05708217,36.61689761,38.50241153,35.27143044,39.24750575,42.57711084,37.35341888,39.80216137,43.27235923,36.29398136,38.28791848,36.87442004,36.83029291,41.50776535,34.73225034,35.82455841,35.81584653,35.94897707,34.41738294,36.64772877,35.93602308,34.00742019,34.09032993,34.14468366,34.52855562,36.66180919,40.58952232,36.38995432,35.65108329,40.08450861,39.81199579,44.41038569,40.3784872,39.72786428,39.28421423,44.47602126,38.6719633,40.28334857,47.35840186,43.83764227,36.63583025,37.63394773,37.60924289,38.64385362,41.63307123,40.35076479,45.40584887,45.22834443,45.46865869,48.2445909,46.78312767,46.08922405,51.07409038,45.35684809,49.7747823,46.64733285,48.32422435,48.70562154,50.39660447,51.10340235,48.99721901,51.26435467,47.48269872,56.10680051,50.63852964,50.34569193,50.10568236,49.57174722,49.64990502,52.53223948,50.80723102,49.26382693,48.53213003,51.1323485,47.19902873,48.72951968,48.04410384,47.2935647,43.52090461,44.62045068,41.6127484,41.7169097,36.68025272,38.45133999,38.55836799,39.73714794,37.22789554,34.0355284,34.23389168,29.22815106,29.04041228,25.16546557,23.97980178,26.07207731,27.44509742,24.71302897,24.90833282,31.27499962,23.64999962,23.59166718,23.98333168,25.60833168,20.08333397,18.92500114,25.19166565,32.70833206,18.17500114,20.50833321,21.07500076,21.98333168,17.93333244,18.51666451,19.66666603,18.46666527,16.69999886,16.32499886,17.83333397,Russia,Moscow,"Moscow, Russia",55.7505412,37.6174782
112,"Kigali, Rwanda",14.58274153,15.11454692,14.80544154,14.11776801,15.8203852,16.34347238,14.52350825,15.45438886,14.85684367,14.22969029,15.43944733,15.7381176,15.63346905,13.95067083,14.48486339,15.77123768,14.88490918,15.1183682,16.78407593,16.20366028,16.1865169,14.50514322,14.3874035,15.340121,16.01250957,16.72643793,15.65074656,14.68570385,16.31435443,15.78852171,14.97504097,16.55713514,17.9019383,15.61382924,15.31647507,15.30510728,15.51289204,16.79194534,15.58094848,15.76868466,14.69693531,16.29113669,17.02449512,16.69748777,15.98350611,17.03857144,15.57906602,15.44943212,15.42345645,17.02288728,18.23440188,16.68527138,16.12680913,15.21126984,17.005058,17.44368188,17.22725278,16.59494233,17.52669249,17.37104615,18.02501638,16.57427133,17.2914913,17.67305827,18.62739166,17.49006736,18.65879745,16.77943127,17.65967533,17.2573206,18.7551238,18.95062885,17.29314058,18.140742,17.87539024,15.85637622,18.15939624,19.99922587,19.13397092,18.0301864,18.72141601,19.14870334,20.17790935,17.61710308,18.95610975,18.79147022,18.29517485,19.98641825,20.5875656,19.13279449,18.77438486,19.53911375,20.48798381,18.70989696,19.47306592,20.31742379,20.61115455,20.09766904,22.03677014,19.86028528,21.73659886,20.24074909,20.08951183,21.30741919,20.88366021,21.79536224,21.41901736,22.24283613,22.2695648,22.90396874,21.10679132,21.93115244,21.19125054,22.42753032,22.17802607,21.5069065,21.95553483,24.29996813,23.08979898,23.14330876,23.59491287,24.42668573,25.34728843,25.79749703,26.38284194,25.64568338,26.07807573,26.32827659,27.19967372,26.85469653,27.20643121,27.22140672,28.82237778,27.36544132,28.02958579,28.48056824,29.65224567,30.57102109,30.45282606,30.56695061,29.51327325,30.82902439,30.7860953,28.69413431,29.88191556,29.78313195,32.32298025,34.48722052,36.62790413,35.42263962,38.61919077,43.31666565,37,30.28333282,39.34999847,38.30833054,32.7416687,43.5,41.02499771,36.31666565,39.375,40,39.97499847,40.35000229,36.59166718,39.08333206,38.44166565,32.54166794,32.52499771,40.89166641,38.63333511,37.66666412,Rwanda,Kigali,"Kigali, Rwanda",-1.8859597,30.1296751
113,"Apia, Samoa",4.386375946,4.402042287,4.603612076,5.059783517,4.839324692,4.394747223,4.347324154,4.830586539,4.498999607,4.829927814,5.024353726,4.392389674,4.317444576,4.60484348,4.447479508,4.927319853,4.721307147,4.787958799,4.34405066,4.61514164,4.578815052,4.410648207,4.641995449,4.883024446,4.77148885,4.76464019,4.458980497,4.762330278,4.705025778,4.373632306,4.471278726,4.29963045,4.444050275,4.24652376,4.78393515,4.397085187,4.500271579,4.512588527,4.325831537,4.583891969,4.866929675,4.55556324,4.461133586,4.713124811,4.45626149,4.32292516,4.131483633,4.573316465,4.856237659,4.148947627,4.114614006,4.417573224,4.695734978,4.491485218,4.797630706,4.371961967,4.387672845,4.821907845,4.69439232,4.422037086,4.641668875,4.672880978,4.245404426,4.539509189,4.488662467,4.513475516,4.670270625,4.661030683,4.845579286,4.419939917,4.924615932,4.509401375,4.763537954,4.489118715,4.332872928,5.107308617,5.132050973,4.641544475,4.205800663,4.585864353,5.063003089,4.205178412,4.263968936,4.761337678,4.635297572,4.340106529,4.480829717,4.529900511,4.731313937,4.995201841,4.533363573,4.633126142,4.709086029,4.734832602,4.99986341,4.76327474,4.467419089,4.381046827,4.979003615,4.385358485,4.404891265,4.570505189,5.036943901,4.375667629,4.582681545,4.438394875,4.391758033,4.998714126,4.703717842,4.847580044,4.675079591,4.12430955,4.966997225,4.950266047,4.354484806,4.862956576,4.80670926,4.45941432,4.262511424,4.356010039,4.721343018,4.801033988,4.362805352,4.521886838,4.57751965,4.491106179,4.51221632,4.580607565,4.830532217,4.681199697,4.640711097,4.537439751,4.213032438,4.277779485,4.781514022,4.474899552,4.96576725,4.465131949,4.774165699,4.647642063,4.795598196,4.135951025,4.354270399,4.790350293,4.66913668,4.442919119,4.531989204,4.718848855,4.693782616,4.554370026,4.691386843,4.650000095,5,4.949999809,4.69166708,5.574999332,5.625,5.783333302,4.966666698,4.875000477,4.875,4.283333302,4.833333969,4.791666508,4.950000286,5.591666698,4.950000286,5.258333206,4.899999619,4.833333492,4.750000477,3.933334112,Samoa,Apia,"Apia, Samoa",-13.8344639,-171.7649144
114,"San Marino, San Marino",11.51442804,11.66071603,12.5730045,12.38161521,11.57785654,12.09854471,12.90312078,12.15763121,11.89340841,13.07877189,11.76262338,13.38957764,12.93992863,12.3455342,13.89189981,13.04078684,13.47928225,12.90545072,13.47572306,12.95376911,13.19572943,13.25226033,12.73723134,13.53193838,12.78540096,13.57324098,13.619119,13.61416351,13.31402333,12.78648953,13.80438976,13.52304724,13.76308391,13.60791757,13.99162261,14.42000658,14.48824843,14.38661572,14.39202345,14.50272801,13.94494755,14.49297245,13.92343428,14.08861332,15.15454897,15.07299573,14.06557396,15.45064982,14.68087244,15.56272065,15.50418284,16.19619395,15.47873608,15.78685537,15.96824361,16.50007201,15.93510074,17.78428756,17.75893131,16.9811013,17.54612401,17.08657617,17.56430155,17.96789303,16.94527714,16.12221733,17.14067534,15.07786991,15.8823773,15.70963689,15.83146444,15.32164713,15.91493872,15.78682688,17.29463642,16.45054594,17.69434548,17.89460232,17.23369233,18.14350364,17.6552917,17.36451591,15.78794094,16.1721344,16.44805848,17.40262456,17.29350307,18.88497525,18.36610017,19.77679338,18.41046267,18.37963073,18.2182896,16.88072596,14.81486604,13.4692289,16.01998617,18.62041752,18.16887424,18.34122192,18.58584158,19.20701095,19.08310805,18.45485142,19.54002984,21.0997724,20.81025947,21.40646752,21.57171145,21.67688443,23.24844824,25.50050319,26.91167501,26.78019404,28.15064505,28.96216155,27.5253821,29.38402071,29.76114769,30.86373083,31.22223824,30.62129542,33.52690537,32.47920619,34.34523847,32.68978583,30.89966638,31.43414048,33.1047337,35.01455873,35.74396031,35.07593182,32.02209618,31.71838161,31.16497069,31.56506902,30.48504617,31.77111186,31.62472677,31.93579618,29.12603358,28.23552297,26.28195189,24.99376939,24.32205659,22.95085128,21.7087668,22.11331003,20.20055517,18.59085827,18.70324168,16.99166679,19.375,20.23333359,16.95000267,18.09999847,23.03333092,18.61666679,15.80000019,16.02499962,15.99166775,17.32500076,16.05833244,14.77500057,12.97499943,16.45833206,13.56666565,14.04166698,13.33333302,12.17499924,12.77500057,11.84166718,San Marino,San Marino,"San Marino, San Marino",43.9458623,12.458306
115,"São Tomé, São Tomé and Príncipe",12.29671092,14.17922499,12.30267907,12.0499952,13.72664334,13.4445465,13.23796565,13.32788869,12.88770859,12.70330284,14.99038645,14.21879328,12.73469188,11.49607027,11.73164336,13.64766721,12.36792006,13.0318778,13.01201911,13.20849647,12.39575066,11.22368821,12.07819787,13.02234655,13.25980602,14.02994255,12.95900736,12.46756956,12.93116056,12.75815516,13.07373803,13.01419016,14.54711715,12.0709263,12.64143185,13.49366197,12.74137826,13.55099153,12.83399402,12.07756757,12.11466553,12.53609498,13.01413543,12.86842047,12.22600347,13.33733325,12.99898141,12.55969553,13.06146072,12.61295513,13.23851378,12.11938839,13.15846779,12.91367237,13.29530976,14.0730057,13.73878402,12.7068789,13.68253662,12.88199243,13.48148177,12.70134822,13.67929639,13.4646665,13.57254903,13.41354846,15.40686116,12.21820245,12.55180696,13.56987585,13.47112406,13.94836236,12.83206789,12.68824126,12.70602232,12.74058579,13.4982128,14.05095267,13.6105958,13.88321349,14.60172998,13.61279311,14.72645097,13.83545108,12.55851438,13.00098503,11.94144693,14.80665604,15.60175272,14.68341623,12.83266808,13.40711394,13.80130842,13.76300116,12.99524645,13.77949677,14.11491655,13.29927617,14.18804095,13.30630961,13.38835681,13.04652393,13.2838726,14.14807201,13.42245175,14.22556681,13.27341572,13.23932162,15.58521954,14.02843396,13.86406151,13.05467193,12.90905769,13.43273482,13.1629837,14.08361444,13.89691232,14.1464555,13.40682833,14.6264543,12.89343696,13.43297143,14.57476937,14.41610244,14.31321175,13.66821132,14.11487698,13.7767056,14.45309951,13.46219725,14.19311429,14.62874591,13.95758856,13.85257269,14.63577215,13.1259893,15.04059312,15.16187061,14.34889323,13.39422395,13.22065397,13.5056545,14.48515859,13.73390773,14.95827352,13.44173033,14.34934034,14.44721086,14.32551667,15.20002991,14.91355927,14.13333416,12.3083334,11.24166775,12.00833225,11,9.283332825,12.36666584,12.21666718,10.53333378,11.46666718,12.79166698,14.40833378,14.05000019,10.29166698,16.04166794,14.16666508,11.84999943,11.13333416,11.40000057,13.24166775,12.14166641,São Tomé and Príncipe,São Tomé,"São Tomé, São Tomé and Príncipe",0.3389242,6.7313031
116,"Riyadh, Saudi Arabia",57.93804476,59.65433885,61.33099892,61.67402485,62.25925746,66.70725151,60.96979011,63.71289145,62.13159925,62.91491744,60.51057903,60.33931117,65.02294212,65.87219479,66.3356129,56.7649135,66.90172681,64.09208169,63.7259378,61.49819371,66.90748975,70.42502292,65.14135187,64.83546976,64.64745327,65.86611001,57.86413269,66.57514164,72.1607995,63.60070014,62.81745401,64.79104984,63.96059412,62.37736297,58.83626267,62.8113185,66.0845664,67.45666298,60.01533532,61.71927894,65.78385118,63.24990869,69.4485189,60.34439336,63.295509,64.88707018,69.41424436,62.3436331,69.30560775,64.71862983,70.83327145,70.7966322,65.8220391,65.12466705,69.77709344,68.9522726,60.46364149,68.95441589,67.23868611,70.13757151,71.85671254,58.19552906,68.51289526,64.83790692,73.70652702,67.58006024,71.44196759,66.91693857,65.40389315,61.5169469,66.41146351,67.74192667,64.69644354,63.69332702,70.67739064,61.71399043,62.20411079,59.20145199,64.3189366,65.06988925,65.68239262,72.18253362,60.11101611,61.94215367,67.31845796,60.6816243,65.36089075,69.86225878,65.80120156,64.36515657,69.09428194,71.20095955,64.68788647,65.88352552,67.88381842,66.3330745,66.21145857,72.38647669,71.435332,68.36654185,63.52506007,61.89775987,67.71330994,66.07554604,66.4409529,70.43868231,67.82331137,65.2521159,69.0342858,67.8563208,65.85235982,67.08346523,70.7327387,70.11300681,67.27866939,73.04684964,63.42964019,73.00150045,74.18520883,70.84041082,71.1354451,71.51813903,69.18040505,72.87542944,71.68002847,81.402217,70.33016731,72.1920631,73.00281477,80.83856743,71.18671731,73.93265851,74.36334858,73.70161994,79.69872162,74.74023543,77.32611648,89.81665071,82.66302893,78.15758145,82.48396606,79.34216915,76.90842009,80.86172326,80.45608804,85.49712446,78.14413983,83.24823553,81.46520806,80.71866638,81.35411281,82.375,74.45000458,92.0083313,85.5166626,84.22499847,85.6416626,85.8416748,91.875,94.8583374,91.8916626,95.20000458,98.69165802,95.125,81.92500305,100.1833267,93.375,93.23332977,94.74166107,90.1333313,91.7666626,98.3999939,Saudi Arabia,Riyadh,"Riyadh, Saudi Arabia",24.638916,46.7160104
